1,1.0
2,1.0
3,1.01
4,1.01
1,1.0
2,1.0
3,1.01
4,1.01
5,1.0
6,1.01
7,1.01
8,1.01
9,0.99
10,1.01
11,1.01
12,1.01
13,1.01
14,1.01
15,1.01
16,1.0
17,1.01
18,1.01
19,1.01
20,1.01
21,1.01
22,1.01
23,1.01
24,1.01
25,0.99
26,1.01
27,1.0
28,1.01
29,1.01
30,1.01
31,1.01
32,1.01
33,1.01
34,1.01
35,1.01
36,1.01
37,1.01
38,1.01
39,1.01
40,1.01
41,1.01
42,1.01
43,1.0
44,1.01
45,1.01
46,1.01
47,1.01
1,0.96
2,1.01
3,1.01
4,1.01
5,1.01
6,1.01
7,1.01
8,1.01
9,1.01
10,1.0
11,1.0
12,1.01
13,1.01
14,1.01
15,1.0
16,0.99
17,1.01
18,1.0
19,1.01
20,1.01
21,1.01
22,1.0
23,1.01
24,1.01
25,1.01
26,1.01
27,1.01
28,1.01
29,1.01
30,1.01
31,1.0
32,1.0
33,1.01
34,1.01
35,1.01
36,1.0
37,1.01
38,1.0
39,1.01
40,1.01
41,1.01
42,1.01
43,1.01
44,1.01
45,1.01
46,1.01
47,1.01
48,1.01
49,1.01
